Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Greenland,GRL,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Greenland,GRL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Greenland,GRL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Guam,GUM,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Guam,GUM,Forest area (% of land area),AG.LND.FRST.ZS,46.2962963,46.2962963,..,..,..,..
Guam,GUM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.144,79.391,79.631,79.859,..,..
Guam,GUM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Guam,GUM,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Guam,GUM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Guam,GUM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
Guam,GUM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.7332,0.7332,..,..,..,..
Guam,GUM,Permanent cropland (% of land area),AG.LND.CROP.ZS,16.66666667,16.66666667,..,..,..,..
Guam,GUM,Population growth (annual %),SP.POP.GROW,0.518477695,0.676102623,0.812883412,0.901084422,0.916352318,..
Guam,GUM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Guam,GUM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Guam,GUM,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Guam,GUM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Guam,GUM,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Guam,GUM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
Guam,GUM,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Guam,GUM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Guam,GUM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Gibraltar,GIB,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Gibraltar,GIB,Forest area (% of land area),AG.LND.FRST.ZS,0,0,..,..,..,..
Gibraltar,GIB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..
Gibraltar,GIB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Gibraltar,GIB,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Gibraltar,GIB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Gibraltar,GIB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
Gibraltar,GIB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Gibraltar,GIB,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,..,..,..,..,..
Gibraltar,GIB,Population growth (annual %),SP.POP.GROW,0.032611435,0.002964149,-0.026680501,-0.029653353,-0.050430889,..
Gibraltar,GIB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Gibraltar,GIB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Gibraltar,GIB,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Gibraltar,GIB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Gibraltar,GIB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Gibraltar,GIB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
Gibraltar,GIB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Gibraltar,GIB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Gibraltar,GIB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Germany,DEU,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Germany,DEU,Forest area (% of land area),AG.LND.FRST.ZS,32.73242345,32.69120678,..,..,..,..
Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.64146341,80.9902439,80.99268293,80.89268293,..,..
Germany,DEU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Germany,DEU,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Germany,DEU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.295507395,1.313211097,1.332757051,1.353114368,..,..
Germany,DEU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,12.9115,13.1397,13.2352,..,..,..
Germany,DEU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Germany,DEU,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.587629986,0.572475384,..,..,..,..
Germany,DEU,Population growth (annual %),SP.POP.GROW,0.865702644,0.807218539,0.37372456,0.300526702,0.273451074,..
Germany,DEU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.06,..,..,12.91,..,..
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Germany,DEU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,6986.405445,6942.706332,7901.652344,7969.86364,7763.619214,..
Germany,DEU,"Air transport, passengers carried",IS.AIR.PSGR,117222850,116713587,114160685,109796202.2,109633750.7,..
Germany,DEU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,122.3,131.14,129.53,..,129.89,..
Germany,DEU,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Germany,DEU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.186945185,0.174776276,..,..,..,..
Germany,DEU,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,0,0,0,0,0,..
Germany,DEU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,28.45686826,28.48527614,28.40397148,28.71214676,28.52241787,..
Germany,DEU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,8.13,8.06,8,..,..,..
"Gambia, The",GMB,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,9.2,..,..
"Gambia, The",GMB,Forest area (% of land area),AG.LND.FRST.ZS,48.22134387,48.37944724,..,..,..,..
"Gambia, The",GMB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.91,61.166,61.44,61.735,..,..
"Gambia, The",GMB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,50.77796936,..,..,..,..,..
"Gambia, The",GMB,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,7,..,..
"Gambia, The",GMB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
"Gambia, The",GMB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.5447,..,..,..,..,..
"Gambia, The",GMB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,1.114326653,1.095468483,1.07685628,..,..,..
"Gambia, The",GMB,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.494071146,0.494071146,..,..,..,..
"Gambia, The",GMB,Population growth (annual %),SP.POP.GROW,3.008473803,2.988605658,2.968565918,2.946722281,2.921850237,..
"Gambia, The",GMB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.67,..,..,3.55,..,..
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.42803192,56.04903412,56.2,60.3,..,..
"Gambia, The",GMB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.07411338,..,..,0,0,..
"Gambia, The",GMB,"Air transport, passengers carried",IS.AIR.PSGR,3036,44330,53735,104891.3948,109542.1451,..
"Gambia, The",GMB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,5.7,7.62,8.85,7.55,8.16,..
"Gambia, The",GMB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
"Gambia, The",GMB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.121632845,0.11959358,..,..,..,..
"Gambia, The",GMB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,325.6,325.6,325.6,325.6,325.6,..
"Gambia, The",GMB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.61003368,21.67155985,17.6988405,15.69166319,..,..
"Gambia, The",GMB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
French Polynesia,PYF,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
French Polynesia,PYF,Forest area (% of land area),AG.LND.FRST.ZS,42.34972678,42.34972678,..,..,..,..
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.787,77.024,77.251,77.462,..,..
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
French Polynesia,PYF,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
French Polynesia,PYF,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
French Polynesia,PYF,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
French Polynesia,PYF,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..
French Polynesia,PYF,Permanent cropland (% of land area),AG.LND.CROP.ZS,6.284153005,6.284153005,..,..,..,..
French Polynesia,PYF,Population growth (annual %),SP.POP.GROW,0.52089856,0.529854316,0.554953683,0.569178577,0.577415665,..
French Polynesia,PYF,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
French Polynesia,PYF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
French Polynesia,PYF,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
French Polynesia,PYF,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
French Polynesia,PYF,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
French Polynesia,PYF,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
French Polynesia,PYF,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
French Polynesia,PYF,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
French Polynesia,PYF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Finland,FIN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Finland,FIN,Forest area (% of land area),AG.LND.FRST.ZS,73.10716989,73.10716989,..,..,..,..
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4804878,81.42926829,81.63170732,81.73414634,..,..
Finland,FIN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Finland,FIN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Finland,FIN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.63635421,3.93322262,4.024427882,4.287480528,..,..
Finland,FIN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,14.7374,..,..,..,..
Finland,FIN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Finland,FIN,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.010858478,0.009871343,..,..,..,..
Finland,FIN,Population growth (annual %),SP.POP.GROW,0.329383886,0.287421402,0.234670532,0.132641041,0.086789963,..
Finland,FIN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.18,..,..,10.78,..,..
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Finland,FIN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,713.484,761.85394,852.01263,957.63859,1067.31511,..
Finland,FIN,"Air transport, passengers carried",IS.AIR.PSGR,13035848,13754228,12209646,13364839,14610547,..
Finland,FIN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,33.75,31.69,32.47,34.72,37.77,..
Finland,FIN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Finland,FIN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.18296617,0.185764382,..,..,..,..
Finland,FIN,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,0,0,0,0,0,..
Finland,FIN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.89030349,21.30801856,22.954019,23.48731494,24.07598874,..
Finland,FIN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.35,3.97,3.28,3.61,..,..
Faroe Islands,FRO,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Faroe Islands,FRO,Forest area (% of land area),AG.LND.FRST.ZS,0.057306586,0.057306586,..,..,..,..
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.79512195,82.04634146,82.29756098,82.54878049,..,..
Faroe Islands,FRO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Faroe Islands,FRO,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
Faroe Islands,FRO,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,..,..,..,..,..
Faroe Islands,FRO,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,..,..,..,..,..
Faroe Islands,FRO,Population growth (annual %),SP.POP.GROW,0.189561669,0.253575128,0.32744786,0.342876364,0.372524228,..
Faroe Islands,FRO,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..
Faroe Islands,FRO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Faroe Islands,FRO,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Faroe Islands,FRO,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Faroe Islands,FRO,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Faroe Islands,FRO,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Faroe Islands,FRO,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
Faroe Islands,FRO,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Faroe Islands,FRO,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Faroe Islands,FRO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Eswatini,SWZ,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,6.7,..,..,..,..
Eswatini,SWZ,Forest area (% of land area),AG.LND.FRST.ZS,34.06976744,34.33720788,..,..,..,..
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.359,56.962,58.319,59.401,..,..
Eswatini,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,88.41938019,..,..
Eswatini,SWZ,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,7.1,..,..,..,..
Eswatini,SWZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Eswatini,SWZ,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,3.6014,3.7702,3.9394,4.1415,..,..
Eswatini,SWZ,People practicing open defecation (% of population),SH.STA.ODFC.ZS,8.078094613,7.051357638,7.037400055,..,..,..
Eswatini,SWZ,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.872093023,0.872093023,..,..,..,..
Eswatini,SWZ,Population growth (annual %),SP.POP.GROW,0.820626097,0.896297661,0.962067725,1.011798397,1.045309194,..
Eswatini,SWZ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.84,..,..,10.04,..,..
Eswatini,SWZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.81354523,69.5853653,73.5,76.50398254,..,..
Eswatini,SWZ,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,0.056064,0.043615,..
Eswatini,SWZ,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,51633,52744,..
Eswatini,SWZ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,38.22,38.33,37.2,40.82,..,..
Eswatini,SWZ,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Eswatini,SWZ,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.101018284,0.119104502,..,..,..,..
Eswatini,SWZ,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,134.4,134.4,134.4,134.4,134.4,..
Eswatini,SWZ,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.64996029,19.14617627,16.22357542,16.16405019,16.22493698,..
Eswatini,SWZ,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Eritrea,ERI,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Eritrea,ERI,Forest area (% of land area),AG.LND.FRST.ZS,14.95049505,14.90693045,..,..,..,..
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.664,65.111,65.538,65.941,..,..
Eritrea,ERI,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,76.57051849,..,..
Eritrea,ERI,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Eritrea,ERI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Eritrea,ERI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.1852,1.4393,1.3267,1.4397,..,..
Eritrea,ERI,People practicing open defecation (% of population),SH.STA.ODFC.ZS,67.35015483,67.00394785,..,..,..,..
Eritrea,ERI,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.01980198,0.01980198,..,..,..,..
Eritrea,ERI,Population growth (annual %),SP.POP.GROW,..,..,..,..,..,..
Eritrea,ERI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.42,..,..,1.44,..,..
Eritrea,ERI,Access to electricity (% of population),EG.ELC.ACCS.ZS,45.74351883,47.02776718,48.32091522,49.61554337,..,..
Eritrea,ERI,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,0,0,..
Eritrea,ERI,"Air transport, passengers carried",IS.AIR.PSGR,53074,66927,102729,89136.81591,101357.3759,..
Eritrea,ERI,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Eritrea,ERI,Battle-related deaths (number of people),VC.BTL.DETH,..,25,..,..,..,..
Eritrea,ERI,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
Eritrea,ERI,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Eritrea,ERI,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Eritrea,ERI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
El Salvador,SLV,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,4.2,..,..,..,..
El Salvador,SLV,Forest area (% of land area),AG.LND.FRST.ZS,12.78957529,12.57722037,..,..,..,..
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.412,72.644,72.872,73.096,..,..
El Salvador,SLV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.96984863,88.14176941,88.48271179,89.00859833,..,..
El Salvador,SLV,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,3.3,..,..,..,..
El Salvador,SLV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.531438932,0.53992638,0.521237767,0.566009979,..,..
El Salvador,SLV,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.7582,1.8039,1.8375,1.8344,..,..
El Salvador,SLV,People practicing open defecation (% of population),SH.STA.ODFC.ZS,1.890136061,1.363672275,1.005669853,..,..,..
El Salvador,SLV,Permanent cropland (% of land area),AG.LND.CROP.ZS,10.13513514,10.13513514,..,..,..,..
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,0.475363828,0.489210768,0.501858163,0.509367036,0.509683302,..
El Salvador,SLV,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.59,..,..,3.89,..,..
El Salvador,SLV,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.4,96,96.8,100,..,..
El Salvador,SLV,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,13.873884,13.155752,13.765785,10.73322,13.107,..
El Salvador,SLV,"Air transport, passengers carried",IS.AIR.PSGR,2597649,2603129,2670560,2545105,2609917,..
El Salvador,SLV,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,35.76,36.61,37.24,35.25,35.68,..
El Salvador,SLV,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
El Salvador,SLV,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.142540219,0.140307929,..,..,..,..
El Salvador,SLV,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,128.3,128.3,128.3,128.3,128.3,..
El Salvador,SLV,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.32629254,13.69018373,15.03158061,15.59633808,17.04115754,..
El Salvador,SLV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.02,1.06,1.2,..,..,..
Ecuador,ECU,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,5.9,..,..,..
Ecuador,ECU,Forest area (% of land area),AG.LND.FRST.ZS,50.52295008,50.20595261,..,..,..,..
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.143,76.365,76.584,76.8,..,..
Ecuador,ECU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,94.45565796,94.35022736,92.82978821,..,..,..
Ecuador,ECU,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,2.3,..,..,..
Ecuador,ECU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Ecuador,ECU,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.5124,2.854,2.8265,2.5059,..,..
Ecuador,ECU,People practicing open defecation (% of population),SH.STA.ODFC.ZS,3.107540987,2.600185389,2.096528161,..,..,..
Ecuador,ECU,Permanent cropland (% of land area),AG.LND.CROP.ZS,5.971170881,5.794008697,..,..,..,..
Ecuador,ECU,Population growth (annual %),SP.POP.GROW,1.617888472,1.70688086,1.768538648,1.765611201,1.679213179,..
Ecuador,ECU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.98,..,..,4.2,..,..
Ecuador,ECU,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.825883,98.7,99.2,100,..,..
Ecuador,ECU,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,64.037777,60.17416,57.68029,64.20469,50.80511,..
Ecuador,ECU,"Air transport, passengers carried",IS.AIR.PSGR,5677816,5099726,5121235,5365261,4827978,..
Ecuador,ECU,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,33.61,34.01,33.19,34.53,..,..
Ecuador,ECU,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,2,..
Ecuador,ECU,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.241317804,0.226165445,..,..,..,..
Ecuador,ECU,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,250,250,250,250,250,..
Ecuador,ECU,Gross savings (% of GDP),NY.GNS.ICTR.ZS,24.37828941,25.9882102,25.82028672,25.20464131,24.72535089,..
Ecuador,ECU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.57,1.39,..,..,..,..
Dominica,DMA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Dominica,DMA,Forest area (% of land area),AG.LND.FRST.ZS,57.77333577,57.41333516,..,..,..,..
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..
Dominica,DMA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Dominica,DMA,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Dominica,DMA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.39929586,12.30999353,6.829032453,7.736742227,..,..
Dominica,DMA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,6.6994,6.69,6.0979,6.4385,..,..
Dominica,DMA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,3.753715457,..,..,..,..,..
